"mz","count","freq","mean","max","nz","mz_curated","is_known","is_on_tissue","metabolite_name","metabolite_adduct","metabolite_score","metabolite_hmdb","off_tissue_flagged","in_8772_set"
215.035029085023,25048,0.28126928162186,0.213760633476839,3.6056576849823,25528,215.035029085023,TRUE,FALSE,"hexose","[M+Cl]-",47.9,"HMDB0000143",FALSE,TRUE
220.084072005389,4742,0.0969810489202292,0.0572022183534339,2.75119225299382,8802,220.084072005389,TRUE,FALSE,"Hexosamine","[M-H]-",67.9,"HMDB0000215",FALSE,TRUE
221.067287797845,52811,0.58691053327457,1.52448236214216,25.4993120718302,53268,221.067287797845,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
224.069790122447,77305,0.837615689731159,2.1126970104802,23.0704505893255,76022,224.069790122447,TRUE,TRUE,"Indolebutyric acid","[M+Na-2H]-",89,"HMDB0002096",FALSE,TRUE
226.086403919139,13118,0.151333186425738,0.0916708968987927,2.95325581395349,13735,226.086403919139,TRUE,FALSE,"Deoxycytidine","[M-H]-",32,"HMDB0000014",FALSE,TRUE
227.03265365533,14789,0.163970912296166,0.140334203369307,5.07110382277561,14882,227.03265365533,TRUE,FALSE,"Hydroxyoctanedioic acid","[M+K-2H]-",98.4,"HMDB0000325",FALSE,TRUE
227.201740406645,90540,0.994424856765095,3.06457956335351,19.0811541791491,90254,227.201740406645,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
228.101783000108,11910,0.1394006170119,0.0859904378326972,3.28240650321819,12652,228.101783000108,TRUE,FALSE,"Prolyl-asparagine","[M-H]-",38.5,"HMDB0029012",FALSE,TRUE
229.013518736107,7384,0.103580872631115,0.0553464828113114,2.03829212105957,9401,229.013518736107,TRUE,FALSE,"pentose phosphate","[M-H]-",64.2,"HMDB0001548",FALSE,TRUE
236.030084002166,76624,0.786183340678713,1.07333761736483,8.87543262099654,71354,236.030084002166,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
240.135853801832,21230,0.205475980608197,0.14001625036698,4.49754657580492,18649,240.135853801832,TRUE,FALSE,"Leucylglutamine","[M-H2O-H]-",89.8,"HMDB0028927",FALSE,TRUE
241.012087941203,77962,0.855266637285148,4.10146529298366,75.7598250688803,77624,241.012087941203,TRUE,TRUE,"Hexose phosphate","[M-H2O-H]-",95.6,"HMDB0002985",FALSE,TRUE
242.016244571867,30964,0.307679594535037,0.329519741963128,8.36220564991324,27925,242.016244571867,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
242.043895358574,61575,0.671187747906567,1.17435197851264,16.9642854332722,60917,242.043895358574,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
242.080012131303,89901,0.990436315557514,11.4082634986786,51.1270512103673,89892,242.080012131303,TRUE,FALSE,"Cytidine","[M-H]-",63.5,"HMDB0000089",TRUE,TRUE
243.025621260674,17171,0.204914059056853,0.123155216699721,2.82784905531099,18598,243.025621260674,TRUE,FALSE,"Fucose phosphate","[M-H]-",60.8,"HMDB0001265",FALSE,TRUE
251.201824313158,27993,0.298049801674747,0.347098224887485,8.72783505154639,27051,251.201824313158,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
253.217381860068,90801,0.996959012780961,7.11643115707249,86.1987164719434,90484,253.217381860068,TRUE,TRUE,"palmitoleic acid (C16:1)","[M-H]-",98.5,"HMDB0003229",FALSE,TRUE
254.220801381,69013,0.734244160423094,1.3176210243196,19.2797163684437,66640,254.220801381,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
255.113763660096,84606,0.876641692375496,1.25697893238751,10.5714431334574,79564,255.113763660096,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
255.232676855203,90762,0.999977963860732,23.0218170548514,197.380384312261,90758,255.232676855203,TRUE,TRUE,"palmitic acid (C16:0)","[M-H]-",94.6,"HMDB0000220",FALSE,TRUE
256.062027321227,12692,0.137296165711767,0.0764491058192738,3.0826675670442,12461,256.062027321227,TRUE,FALSE,"Hexosamine","[M+Cl]-",47.5,"HMDB0000215",FALSE,TRUE
256.236501894261,90428,0.985500220361393,4.23312418839891,40.1109714943421,89444,256.236501894261,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
257.080385862257,10182,0.148854120758043,0.0877552987339608,2.65809196690296,13510,257.080385862257,TRUE,FALSE,"Ribothymidine","[M-H]-",51.8,"HMDB0000884",FALSE,TRUE
259.021484764991,86237,0.809321286910533,1.88905855225389,29.2840707941667,73454,259.021484764991,TRUE,TRUE,"hexose phosphate","[M-H]-",81.5,"HMDB0001401",FALSE,TRUE
259.243404990375,5929,0.0589246364037021,0.0501316799843628,4.19318627076813,5348,259.243404990375,TRUE,FALSE,"Heptadecene","[M+Na-2H]-",48.2,"HMDB0302312",FALSE,TRUE
264.061965490848,74869,0.75453944468929,0.829086932714419,7.57049064595835,68482,264.061965490848,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
264.954826936236,330,0.00782282944028206,0.00370737484125609,1.30725961220303,710,264.954826936236,TRUE,FALSE,"Diphosphoglyceric acid","[M-H]-",46.5,"HMDB0001294",FALSE,FALSE
267.07590368353,68942,0.651895107977082,0.587682375445161,7.46034890452906,59166,267.07590368353,TRUE,FALSE,"Inosine","[M-H]-",54.9,"HMDB0000195",TRUE,TRUE
267.233166484797,61085,0.64910753635963,0.955852188280826,12.7194781533418,58913,267.233166484797,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
269.248702467772,75798,0.81364037020714,1.17525221445437,15.1314904090641,73846,269.248702467772,TRUE,TRUE,"C17:0","[M-H]-",98.2,"HMDB0002259",FALSE,TRUE
277.21762573244,20748,0.218796826795945,0.240201133911239,7.35765232871992,19858,277.21762573244,TRUE,TRUE,"linolenic acid (C18:3)","[M-H]-",94.2,"HMDB0001388",FALSE,TRUE
279.233163696513,74626,0.799195680916703,2.90947481365333,47.4925960187755,72535,279.233163696513,TRUE,TRUE,"Linoleic acid (C18:2)","[M-H]-",96.2,"HMDB0000673",FALSE,TRUE
280.236995674494,39355,0.403768179814896,0.619694325612916,13.6326492500639,36646,280.236995674494,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
280.264964093325,30029,0.309332304980167,0.300511570801231,6.91050010104252,28075,280.264964093325,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
281.070473356426,75296,0.702589246364037,0.762976760776767,10.3627999092278,63767,281.070473356426,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
281.248717833011,90701,0.998788012340238,32.3526255217439,376.997078100281,90650,281.248717833011,TRUE,TRUE,"oleic acid","[M-H]-",98,"HMDB0000207",FALSE,TRUE
282.252215361766,86948,0.943422212428383,6.54514662059497,76.8823596770807,85625,282.252215361766,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
283.07134574082,42929,0.463706478624945,0.327072861347619,3.35880550210249,42086,283.07134574082,TRUE,FALSE,"Xanthosine","[M-H]-",48.1,"HMDB0000299",TRUE,TRUE
283.144867718856,68075,0.675220361392684,0.673971192198779,7.48966338397495,61283,283.144867718856,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
283.264260533999,90857,0.997950639048039,8.51302006324596,97.3105773343177,90574,283.264260533999,TRUE,TRUE,"Stearic acid (C18:0)","[M-H]-",99.9,"HMDB0000827",FALSE,TRUE
284.067183499091,9973,0.201487439400617,0.117745903950316,2.4766121164869,18287,284.067183499091,TRUE,FALSE,"Threonylglutamine","[M+K-2H]-",69.1,"HMDB0029059",FALSE,TRUE
284.267849969007,76422,0.801751873071838,1.75414788825978,22.695912091693,72767,284.267849969007,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
289.030897134367,24362,0.228250330542089,0.133519444394601,2.60712421368886,20716,289.030897134367,TRUE,FALSE,"sedoheptulose phosphate","[M-H]-",63.5,"HMDB0060509",FALSE,TRUE
